feature,shap_norm,ffa_norm,combined_importance
item_cpt_92004,0.002186320015916076,9.449182411248928e-06,0.0010978845991636624
item_drug_AZITHROMYCIN,0.0019752424713679164,6.356496066516941e-06,0.0009907994837172166
item_drug_LISINOPRIL,0.0019033736110715487,2.043195863798945e-05,0.0009619027848547691
item_cpt_92083,0.0017690828468220456,5.752427020286518e-06,0.000887417636921166
item_cpt_00811,0.0016732616696142648,4.485109753996536e-06,0.0008388733896841306
item_cpt_72125,0.0015982381121413772,7.15166125176821e-06,0.0008026948866965727
item_cpt_87077,0.0015140272996953504,1.3699314703785916e-06,0.0007576986155828645
item_drug_HYDROCHLOROTHIAZIDE,0.001512883860204851,1.3688146716779574e-06,0.0007571263374382645
item_icd_F329,0.0015091898300005028,4.9909135709912825e-06,0.000757090371785747
item_cpt_82570,0.0014397669264078535,3.9149732754498214e-06,0.0007218409498416517
item_cpt_17000,0.0014096319669117704,1.267968425570637e-06,0.0007054499676686705
item_icd_D485,0.0013777263714951243,2.0790326510122827e-06,0.0006899027020730682
item_drug_SIMVASTATIN,0.001355649202988261,6.2039137556164494e-06,0.0006809265583719387
item_cpt_88342,0.00134466542702585,2.0305966557561217e-06,0.0006733480118408031
item_icd_M549,0.0012921593272801554,2.7541122429158757e-06,0.0006474567197615357
item_drug_KETOCONAZOLE,0.0011547335530894879,6.885631112823005e-06,0.0005808095921011554
item_icd_Z79891,0.0009701800617156759,4.054760116573885e-06,0.00048711741091612493
item_drug_ATENOLOL,0.0008529806128561562,4.826052290425513e-06,0.00042890333257329086
item_cpt_92557,0.0007500113893744157,6.237162285579706e-07,0.00037531755280148684
item_icd_I480,0.0007283307606759806,3.2280093738532746e-06,0.0003657793850249169
item_icd_M25511,0.0006707900150665217,1.0433342898173622e-06,0.0003359166746781695
item_cpt_87186,0.0006391148332192228,9.969285085451523e-07,0.000320055880863884
item_cpt_77063,0.0006065616857433647,1.4148641907225173e-06,0.0003039882749670436
item_cpt_82043,0.0005983430549023354,4.755815871771743e-07,0.0002994093182447563
item_icd_M810,0.0005766346574799572,1.356404663032393e-06,0.0002889955310714948
item_cpt_90686,0.0005057876497668467,1.218011950842149e-06,0.0002535028308588444
item_cpt_77067,0.00039246725466617467,2.745024499721554e-07,0.00019637087855807342
item_icd_L820,0.00034796195014808373,9.097148564608232e-07,0.00017443583250227227
